country,pathogen,pathogen_label,pathogen_column,max_count,n_months,dq_pass,dq_reason,dq_set_triggered,dq_longest_zero_run_months,months_above_low_activity_threshold,post_nonzero_months,status,reason,threshold,dip_time,last_pre_time,rebound_time,suppression_duration_months,is_right_censored,series_end,pre2020_baseline_start,pre2020_longest_below_threshold_run_months,pre2020_effective_baseline_run_months,excess_gap_months,suppression_zero_processed_run_months,country_level_no_excess_gap_warning
Brazil,InfluenzaA,InfluenzaA,INF_A,9174.0,354,True,,none,,166,62,ok,observed_rebound,104.85,2020-04-01,2020-03-01,2021-11-01,20.0,False,2026-05-01,2015-03-01,7.0,7.0,13.0,0.0,False
Brazil,InfluenzaB,InfluenzaB,INF_B,3876.0,354,True,,none,,109,60,ok,observed_rebound,19.65,2020-05-01,2020-04-01,2023-01-01,33.0,False,2026-05-01,2015-03-01,3.0,3.0,30.0,0.0,False
British Virgin Islands,RSV,RSV,RSV,0.0,46,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2023-09-01,,,,,,
British Virgin Islands,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,46,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2023-09-01,,,,,,
British Virgin Islands,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,46,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2023-09-01,,,,,,
British Virgin Islands,Adenovirus,Adenovirus,ADENO,0.0,46,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2023-09-01,,,,,,
British Virgin Islands,InfluenzaA,InfluenzaA,INF_A,2.0,46,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2023-09-01,,,,,,
British Virgin Islands,InfluenzaB,InfluenzaB,INF_B,0.0,46,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2023-09-01,,,,,,
Brunei Darussalam,RSV,RSV,RSV,43.0,65,True,,none,,3,50,excluded,insufficient_pre2020_baseline,,,,,,False,2026-05-01,,,,,,
Brunei Darussalam,Metapneumovirus,Metapneumovirus,METAPNEUMO,33.0,65,True,,none,,1,39,excluded,insufficient_pre2020_baseline,,,,,,False,2026-05-01,,,,,,
Brunei Darussalam,Parainfluenza,Parainfluenza,PARAINFLUENZA,16.0,65,False,low_activity_all_months_below_threshold,none,,0,48,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Brunei Darussalam,Adenovirus,Adenovirus,ADENO,21.0,65,False,low_activity_all_months_below_threshold,none,,0,51,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Brunei Darussalam,InfluenzaA,InfluenzaA,INF_A,68.0,65,True,,none,,11,44,excluded,insufficient_pre2020_baseline,,,,,,False,2026-05-01,,,,,,
Brunei Darussalam,InfluenzaB,InfluenzaB,INF_B,27.0,65,False,low_activity_all_months_below_threshold,none,,0,37,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Bulgaria,RSV,RSV,RSV,101.0,353,True,,none,,16,47,excluded,zero_testing_explains_excess_gap,2.5,2020-04-01,2020-03-01,2021-01-01,10.0,False,2026-05-01,2016-02-01,7.0,7.0,3.0,7.0,False
Bulgaria,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,353,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Bulgaria,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,353,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Bulgaria,Adenovirus,Adenovirus,ADENO,0.0,353,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Bulgaria,InfluenzaA,InfluenzaA,INF_A,1008.0,353,True,,none,,37,30,ok,observed_rebound,23.8,2020-04-01,2020-03-01,2022-03-01,24.0,False,2026-05-01,2015-03-01,11.0,11.0,13.0,7.0,False
Bulgaria,InfluenzaB,InfluenzaB,INF_B,279.0,353,True,,none,,13,22,ok,observed_rebound,13.95,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,22.0,12.0,22.0,7.0,False
Burkina Faso,RSV,RSV,RSV,0.0,191,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Burkina Faso,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,191,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Burkina Faso,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,191,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Burkina Faso,Adenovirus,Adenovirus,ADENO,0.0,191,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Burkina Faso,InfluenzaA,InfluenzaA,INF_A,98.0,191,True,,none,,12,60,excluded,no_excess_gap_vs_pre2020_country_level,4.75,2020-04-01,2020-03-01,2020-10-01,7.0,False,2026-05-01,2018-01-01,8.0,8.0,0.0,1.0,False
Burkina Faso,InfluenzaB,InfluenzaB,INF_B,58.0,191,True,,none,,1,34,excluded,no_excess_gap_vs_pre2020_country_level,1.15,2020-04-01,2020-03-01,2020-09-01,6.0,False,2026-05-01,2015-03-01,22.0,12.0,0.0,1.0,False
Cambodia,RSV,RSV,RSV,0.0,239,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Cambodia,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,239,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Cambodia,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,239,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Cambodia,Adenovirus,Adenovirus,ADENO,0.0,239,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Cambodia,InfluenzaA,InfluenzaA,INF_A,351.0,239,True,,none,,57,55,ok,observed_rebound,17.55,2020-04-01,2020-03-01,2020-08-01,5.0,False,2026-05-01,2015-03-01,10.0,10.0,0.0,0.0,True
Cambodia,InfluenzaB,InfluenzaB,INF_B,373.0,239,True,,none,,26,39,ok,observed_rebound,18.65,2020-04-01,2020-03-01,2022-10-01,31.0,False,2026-05-01,2015-03-01,20.0,12.0,19.0,0.0,False
Cameroon,RSV,RSV,RSV,183.0,223,True,,none,,11,26,ok,right_censored,1.7,2022-05-01,2022-04-01,,49.0,True,2026-05-01,2020-02-01,0.0,0.0,49.0,1.0,False
Cameroon,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,223,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Cameroon,Parainfluenza,Parainfluenza,PARAINFLUENZA,14.0,223,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Cameroon,Adenovirus,Adenovirus,ADENO,24.0,223,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Cameroon,InfluenzaA,InfluenzaA,INF_A,272.0,223,True,,none,,40,67,ok,observed_rebound,13.6,2020-04-01,2020-03-01,2021-02-01,11.0,False,2026-05-01,2015-03-01,12.0,12.0,0.0,0.0,True
Cameroon,InfluenzaB,InfluenzaB,INF_B,72.0,223,True,,none,,16,46,ok,observed_rebound,3.6,2020-04-01,2020-03-01,2021-01-01,10.0,False,2026-05-01,2015-03-01,12.0,12.0,0.0,0.0,True
Canada,RSV,RSV,RSV,16584.0,354,True,,none,,114,75,ok,observed_rebound,401.3,2020-04-01,2020-03-01,2021-08-01,17.0,False,2026-05-01,2016-01-01,6.0,6.0,11.0,0.0,False
Canada,Metapneumovirus,Metapneumovirus,METAPNEUMO,2563.0,354,True,,none,,107,75,ok,observed_rebound,61.95,2020-05-01,2020-04-01,2021-11-01,19.0,False,2026-05-01,2016-01-01,4.0,4.0,15.0,0.0,False
Canada,Parainfluenza,Parainfluenza,PARAINFLUENZA,2694.0,354,True,,none,,113,75,ok,observed_rebound,59.25,2020-05-01,2020-04-01,2021-06-01,14.0,False,2026-05-01,2016-01-01,0.0,0.0,14.0,0.0,False
Canada,Adenovirus,Adenovirus,ADENO,1148.0,354,True,,none,,125,75,excluded,no_dip_after_anchor,24.4,,,,,False,2026-05-01,2016-01-01,0.0,0.0,,,
Canada,InfluenzaA,InfluenzaA,INF_A,62659.0,354,True,,none,,224,75,ok,observed_rebound,1152.85,2020-04-01,2020-03-01,2022-04-01,25.0,False,2026-05-01,2015-03-01,9.0,9.0,16.0,0.0,False
Canada,InfluenzaB,InfluenzaB,INF_B,9237.0,354,True,,none,,157,69,ok,observed_rebound,461.85,2020-04-01,2020-03-01,2023-02-01,35.0,False,2026-05-01,2015-03-01,11.0,11.0,24.0,0.0,False
Cayman Islands,RSV,RSV,RSV,30.0,113,True,,none,,2,23,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
Cayman Islands,Metapneumovirus,Metapneumovirus,METAPNEUMO,42.0,113,True,,none,,1,21,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
Cayman Islands,Parainfluenza,Parainfluenza,PARAINFLUENZA,40.0,113,True,,none,,1,26,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
Cayman Islands,Adenovirus,Adenovirus,ADENO,24.0,113,False,low_activity_all_months_below_threshold,none,,0,21,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Cayman Islands,InfluenzaA,InfluenzaA,INF_A,300.0,113,True,,none,,9,31,excluded,zero_testing_explains_excess_gap,0.55,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,23.0,12.0,22.0,32.0,False
Cayman Islands,InfluenzaB,InfluenzaB,INF_B,38.0,113,True,,none,,1,23,excluded,zero_testing_explains_excess_gap,0.05,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,24.0,12.0,22.0,32.0,False
Central African Republic,RSV,RSV,RSV,78.0,194,True,,none,,7,24,excluded,zero_testing_explains_excess_gap,3.65,2020-04-01,2020-03-01,2022-06-01,27.0,False,2026-02-01,2017-06-01,10.0,10.0,17.0,23.0,False
Central African Republic,Metapneumovirus,Metapneumovirus,METAPNEUMO,10.0,194,False,low_activity_all_months_below_threshold,none,,0,3,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-02-01,,,,,,
Central African Republic,Parainfluenza,Parainfluenza,PARAINFLUENZA,2.0,194,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-02-01,,,,,,
Central African Republic,Adenovirus,Adenovirus,ADENO,7.0,194,False,low_activity_all_months_below_threshold,none,,0,4,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-02-01,,,,,,
Central African Republic,InfluenzaA,InfluenzaA,INF_A,84.0,194,True,,none,,7,16,excluded,zero_testing_explains_excess_gap,4.2,2020-04-01,2020-03-01,2022-07-01,28.0,False,2026-02-01,2015-03-01,19.0,12.0,16.0,23.0,False
Central African Republic,InfluenzaB,InfluenzaB,INF_B,53.0,194,True,,none,,5,5,ok,observed_rebound,2.65,2020-04-01,2020-03-01,2023-09-01,42.0,False,2026-02-01,2015-03-01,20.0,12.0,30.0,23.0,False
Chad,RSV,RSV,RSV,0.0,101,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Chad,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,101,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Chad,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,101,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Chad,Adenovirus,Adenovirus,ADENO,0.0,101,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Chad,InfluenzaA,InfluenzaA,INF_A,9.0,101,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Chad,InfluenzaB,InfluenzaB,INF_B,6.0,101,False,low_activity_all_months_below_threshold,none,,0,2,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Chile,RSV,RSV,RSV,6667.0,354,True,,none,,96,75,ok,observed_rebound,187.05,2020-04-01,2020-03-01,2021-08-01,17.0,False,2026-05-01,2015-05-01,7.0,7.0,10.0,0.0,False
Chile,Metapneumovirus,Metapneumovirus,METAPNEUMO,2415.0,354,True,,none,,81,73,ok,observed_rebound,24.35,2020-04-01,2020-03-01,2020-05-01,2.0,False,2026-05-01,2015-07-01,5.0,5.0,0.0,0.0,True
Chile,Parainfluenza,Parainfluenza,PARAINFLUENZA,2055.0,354,True,,none,,117,75,ok,observed_rebound,28.35,2020-05-01,2020-04-01,2021-08-01,16.0,False,2026-05-01,2015-04-01,1.0,1.0,15.0,0.0,False
Chile,Adenovirus,Adenovirus,ADENO,1545.0,354,True,,none,,123,75,ok,observed_rebound,17.45,2020-07-01,2020-06-01,2021-06-01,12.0,False,2026-05-01,2015-03-01,0.0,0.0,12.0,0.0,False
Chile,InfluenzaA,InfluenzaA,INF_A,7528.0,354,True,,none,,162,59,ok,observed_rebound,100.9,2020-04-01,2020-03-01,2022-01-01,22.0,False,2026-05-01,2015-03-01,9.0,9.0,13.0,0.0,False
Chile,InfluenzaB,InfluenzaB,INF_B,942.0,354,True,,none,,100,50,ok,observed_rebound,41.15,2020-04-01,2020-03-01,2022-12-01,33.0,False,2026-05-01,2015-03-01,7.0,7.0,26.0,0.0,False
China,RSV,RSV,RSV,0.0,249,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
China,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,249,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
China,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,249,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
China,Adenovirus,Adenovirus,ADENO,0.0,249,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
China,InfluenzaA,InfluenzaA,INF_A,55932.0,249,True,,none,,205,74,ok,observed_rebound,1092.65,2020-04-01,2020-03-01,2022-05-01,26.0,False,2026-05-01,2015-03-01,7.0,7.0,19.0,0.0,False
China,InfluenzaB,InfluenzaB,INF_B,30284.0,249,True,,none,,213,75,ok,observed_rebound,634.65,2020-04-01,2020-03-01,2021-03-01,12.0,False,2026-05-01,2015-03-01,10.0,10.0,2.0,0.0,False
"China, Hong Kong SAR",RSV,RSV,RSV,1770.0,354,True,,none,,100,47,ok,observed_rebound,72.1,2020-04-01,2020-03-01,2022-11-01,32.0,False,2026-05-01,2015-06-01,0.0,0.0,32.0,0.0,False
"China, Hong Kong SAR",Metapneumovirus,Metapneumovirus,METAPNEUMO,1511.0,354,True,,none,,66,47,ok,observed_rebound,75.55,2020-04-01,2020-03-01,2023-04-01,37.0,False,2026-05-01,2018-01-01,3.0,3.0,34.0,0.0,False
"China, Hong Kong SAR",Parainfluenza,Parainfluenza,PARAINFLUENZA,2019.0,354,True,,none,,100,47,ok,observed_rebound,77.7,2020-04-01,2020-03-01,2023-02-01,35.0,False,2026-05-01,2015-06-01,1.0,1.0,34.0,0.0,False
"China, Hong Kong SAR",Adenovirus,Adenovirus,ADENO,739.0,354,True,,none,,93,47,ok,observed_rebound,36.95,2020-04-01,2020-03-01,2022-10-01,31.0,False,2026-05-01,2015-06-01,0.0,0.0,31.0,0.0,False
"China, Hong Kong SAR",InfluenzaA,InfluenzaA,INF_A,13393.0,354,True,,none,,265,59,ok,observed_rebound,669.65,2020-04-01,2020-03-01,2023-04-01,37.0,False,2026-05-01,2015-03-01,6.0,6.0,31.0,0.0,False
"China, Hong Kong SAR",InfluenzaB,InfluenzaB,INF_B,6047.0,354,True,,none,,189,63,ok,observed_rebound,302.35,2020-04-01,2020-03-01,2024-01-01,46.0,False,2026-05-01,2015-03-01,18.0,12.0,34.0,0.0,False
Colombia,RSV,RSV,RSV,1305.0,354,True,,none,,115,72,ok,observed_rebound,18.25,2020-04-01,2020-03-01,2020-12-01,9.0,False,2026-05-01,2015-03-01,3.0,3.0,6.0,0.0,False
Colombia,Metapneumovirus,Metapneumovirus,METAPNEUMO,231.0,354,True,,none,,48,63,ok,observed_rebound,1.1,2020-05-01,2020-04-01,2021-04-01,12.0,False,2026-05-01,2015-03-01,2.0,2.0,10.0,0.0,False
Colombia,Parainfluenza,Parainfluenza,PARAINFLUENZA,363.0,354,True,,none,,92,70,ok,observed_rebound,7.8,2020-04-01,2020-03-01,2021-04-01,13.0,False,2026-05-01,2015-03-01,1.0,1.0,12.0,0.0,False
Colombia,Adenovirus,Adenovirus,ADENO,574.0,354,True,,none,,75,69,ok,observed_rebound,3.7,2020-04-01,2020-03-01,2020-05-01,2.0,False,2026-05-01,2015-03-01,2.0,2.0,0.0,0.0,True
Colombia,InfluenzaA,InfluenzaA,INF_A,779.0,354,True,,none,,139,58,ok,observed_rebound,34.75,2020-04-01,2020-03-01,2022-01-01,22.0,False,2026-05-01,2015-03-01,6.0,6.0,16.0,0.0,False
Colombia,InfluenzaB,InfluenzaB,INF_B,219.0,354,True,,none,,27,51,ok,observed_rebound,2.85,2020-06-01,2020-05-01,2022-01-01,20.0,False,2026-05-01,2019-01-01,0.0,0.0,20.0,0.0,False
Congo,RSV,RSV,RSV,0.0,15,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2013-07-01,,,,,,
Congo,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,15,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2013-07-01,,,,,,
Congo,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,15,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2013-07-01,,,,,,
Congo,Adenovirus,Adenovirus,ADENO,0.0,15,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2013-07-01,,,,,,
Congo,InfluenzaA,InfluenzaA,INF_A,7.0,15,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2013-07-01,,,,,,
Congo,InfluenzaB,InfluenzaB,INF_B,7.0,15,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2013-07-01,,,,,,
Costa Rica,RSV,RSV,RSV,910.0,250,True,,none,,57,59,ok,observed_rebound,5.85,2020-04-01,2020-03-01,2021-06-01,15.0,False,2026-05-01,2016-01-01,10.0,10.0,5.0,0.0,False
Costa Rica,Metapneumovirus,Metapneumovirus,METAPNEUMO,499.0,250,True,,none,,24,50,ok,observed_rebound,0.25,2020-04-01,2020-03-01,2020-08-01,5.0,False,2026-05-01,2015-03-01,46.0,12.0,0.0,0.0,True
Costa Rica,Parainfluenza,Parainfluenza,PARAINFLUENZA,507.0,250,True,,none,,40,65,ok,observed_rebound,1.65,2020-11-01,2020-10-01,2021-01-01,3.0,False,2026-05-01,2019-06-01,0.0,0.0,3.0,0.0,False
Costa Rica,Adenovirus,Adenovirus,ADENO,159.0,250,True,,none,,44,66,ok,observed_rebound,1.5,2020-07-01,2020-06-01,2020-08-01,2.0,False,2026-05-01,2015-03-01,2.0,2.0,0.0,0.0,True
Costa Rica,InfluenzaA,InfluenzaA,INF_A,1649.0,250,True,,none,,71,47,ok,observed_rebound,11.3,2020-04-01,2020-03-01,2022-02-01,23.0,False,2026-05-01,2015-03-01,8.0,8.0,15.0,0.0,False
Costa Rica,InfluenzaB,InfluenzaB,INF_B,265.0,250,True,,none,,30,35,ok,observed_rebound,4.9,2020-04-01,2020-03-01,2023-05-01,38.0,False,2026-05-01,2015-03-01,20.0,12.0,26.0,1.0,False
Croatia,RSV,RSV,RSV,427.0,354,True,,none,,18,37,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
Croatia,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Croatia,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Croatia,Adenovirus,Adenovirus,ADENO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Croatia,InfluenzaA,InfluenzaA,INF_A,1872.0,354,True,,none,,86,56,excluded,zero_testing_explains_excess_gap,93.6,2020-04-01,2020-03-01,2021-09-01,18.0,False,2026-05-01,2015-03-01,10.0,10.0,8.0,9.0,False
Croatia,InfluenzaB,InfluenzaB,INF_B,724.0,354,True,,none,,30,28,ok,observed_rebound,36.2,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,13.0,12.0,22.0,9.0,False
Cuba,RSV,RSV,RSV,214.0,365,True,,none,,24,33,excluded,zero_testing_explains_excess_gap,10.7,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-07-01,10.0,10.0,24.0,33.0,False
Cuba,Metapneumovirus,Metapneumovirus,METAPNEUMO,7.0,365,False,low_activity_all_months_below_threshold,none,,0,9,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Cuba,Parainfluenza,Parainfluenza,PARAINFLUENZA,68.0,365,True,,none,,7,24,excluded,zero_testing_explains_excess_gap,3.4,2020-04-01,2020-03-01,2023-02-01,35.0,False,2026-05-01,2015-06-01,8.0,8.0,27.0,33.0,False
Cuba,Adenovirus,Adenovirus,ADENO,5.0,365,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Cuba,InfluenzaA,InfluenzaA,INF_A,455.0,365,True,,none,,45,35,ok,observed_rebound,22.75,2020-04-01,2020-03-01,2025-03-01,60.0,False,2026-05-01,2015-03-01,11.0,11.0,49.0,33.0,False
Cuba,InfluenzaB,InfluenzaB,INF_B,88.0,365,True,,none,,11,17,excluded,zero_testing_explains_excess_gap,4.4,2020-04-01,2020-03-01,2023-05-01,38.0,False,2026-05-01,2015-03-01,13.0,12.0,26.0,33.0,False
Cyprus,RSV,RSV,RSV,140.0,125,True,,none,,10,21,excluded,zero_testing_explains_excess_gap,4.05,2020-04-01,2020-03-01,2024-01-01,46.0,False,2026-05-01,2017-01-01,11.0,11.0,35.0,45.0,False
Cyprus,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,125,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Cyprus,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,125,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Cyprus,Adenovirus,Adenovirus,ADENO,0.0,125,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Cyprus,InfluenzaA,InfluenzaA,INF_A,365.0,125,True,,none,,11,25,excluded,zero_testing_explains_excess_gap,18.25,2020-04-01,2020-03-01,2024-01-01,46.0,False,2026-05-01,2016-01-01,12.0,12.0,34.0,45.0,False
Cyprus,InfluenzaB,InfluenzaB,INF_B,51.0,125,True,,none,,2,12,excluded,zero_testing_explains_excess_gap,2.55,2020-04-01,2020-03-01,2024-01-01,46.0,False,2026-05-01,2018-02-01,23.0,12.0,34.0,45.0,False
Czechia,RSV,RSV,RSV,865.0,354,True,,none,,31,56,excluded,zero_testing_explains_excess_gap,1.0,2020-04-01,2020-03-01,2021-09-01,18.0,False,2026-05-01,2015-03-01,11.0,11.0,7.0,17.0,False
Czechia,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Czechia,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Czechia,Adenovirus,Adenovirus,ADENO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Czechia,InfluenzaA,InfluenzaA,INF_A,1969.0,354,True,,none,,67,53,excluded,zero_testing_explains_excess_gap,31.4,2020-04-01,2020-03-01,2022-03-01,24.0,False,2026-05-01,2015-03-01,11.0,11.0,13.0,17.0,False
Czechia,InfluenzaB,InfluenzaB,INF_B,1083.0,354,True,,none,,29,42,ok,observed_rebound,8.9,2020-04-01,2020-03-01,2022-12-01,33.0,False,2026-05-01,2015-03-01,22.0,12.0,21.0,17.0,False
Côte d’Ivoire,RSV,RSV,RSV,81.0,210,True,,none,,10,46,ok,observed_rebound,3.05,2020-04-01,2020-03-01,2021-01-01,10.0,False,2026-05-01,2017-05-01,6.0,6.0,4.0,0.0,False
Côte d’Ivoire,Metapneumovirus,Metapneumovirus,METAPNEUMO,38.0,210,True,,none,,1,21,ok,observed_rebound,1.9,2020-04-01,2020-03-01,2021-02-01,11.0,False,2026-05-01,2018-07-01,1.0,1.0,10.0,0.0,False
Côte d’Ivoire,Parainfluenza,Parainfluenza,PARAINFLUENZA,20.0,210,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Côte d’Ivoire,Adenovirus,Adenovirus,ADENO,0.0,210,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Côte d’Ivoire,InfluenzaA,InfluenzaA,INF_A,118.0,210,True,,none,,35,67,ok,observed_rebound,5.9,2020-04-01,2020-03-01,2020-09-01,6.0,False,2026-05-01,2015-03-01,12.0,12.0,0.0,0.0,True
Côte d’Ivoire,InfluenzaB,InfluenzaB,INF_B,107.0,210,True,,none,,11,48,ok,observed_rebound,5.35,2020-04-01,2020-03-01,2020-08-01,5.0,False,2026-05-01,2015-03-01,8.0,8.0,0.0,0.0,True
Democratic People's Republic of Korea,RSV,RSV,RSV,0.0,335,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-02-01,,,,,,
Democratic People's Republic of Korea,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,335,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-02-01,,,,,,
Democratic People's Republic of Korea,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,335,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-02-01,,,,,,
Democratic People's Republic of Korea,Adenovirus,Adenovirus,ADENO,0.0,335,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-02-01,,,,,,
Democratic People's Republic of Korea,InfluenzaA,InfluenzaA,INF_A,417.0,335,True,,none,,9,38,excluded,no_excess_gap_vs_pre2020_country_level,20.85,2020-04-01,2020-03-01,2021-01-01,10.0,False,2026-02-01,2018-01-01,10.0,10.0,0.0,1.0,False
