Hospitalization date,<3m,3-11m,1-4y,5-17y,18-39y,40-64y,>=65y
2020-03-19,0.0,6.589220461203817e-07,2.387861798311543e-07,1.3328702429319846e-08,2.492083837852641e-07,3.078435722442032e-07,7.613980151403288e-07
2020-03-20,0.0,0.0,2.364102176434332e-07,1.979411943636037e-08,1.577057995294491e-07,3.546149925152186e-07,1.0114577092471875e-06
2020-03-21,0.0,6.528351322583784e-07,4.6811579334897135e-07,0.0,1.0385911186082018e-07,3.4627408948440406e-07,8.865884178828989e-07
2020-03-22,0.0,6.498897519477349e-07,1.1586449084512726e-07,6.467389870265297e-09,1.46190206513339e-07,2.927512209466849e-07,9.35713939637215e-07
2020-03-23,0.0,0.0,6.882697193919014e-07,6.403038265847211e-09,1.2599337905486283e-07,3.178089248592239e-07,8.97205465528626e-07
2020-03-24,0.0,0.0,2.2714044041951286e-07,1.9017980911774784e-08,1.2669346625547827e-07,2.98354075533805e-07,8.407639331863385e-07
2020-03-25,0.0,0.0,1.1244017763752577e-07,6.276249613315824e-09,1.3802340815065565e-07,3.7114711380309284e-07,7.774937149567653e-07
2020-03-26,0.0,1.2775105555618553e-06,9.798259858783025e-08,6.213799886231611e-09,2.028752237918347e-07,4.16107867565564e-07,8.25174340553568e-07
2020-03-27,0.0,6.32399556573411e-07,0.0,1.2303943088628415e-08,9.66525232122509e-08,4.758545528293667e-07,8.312860352565325e-07
2020-03-28,0.0,0.0,0.0,0.0,1.080176906002024e-07,4.0791432081427215e-07,6.955349509073291e-07
2020-03-29,0.0,0.0,1.9017355033007246e-07,6.030154345957696e-09,6.5192694360854e-08,2.827541319181997e-07,6.86448351489212e-07
2020-03-30,0.0,7.791594590064225e-07,0.0,2.388061323078896e-08,1.0930215614225014e-07,3.55270397792498e-07,8.357135275450315e-07
2020-03-31,0.0,0.0,0.0,5.9107492897426985e-09,8.796860159182127e-08,1.9999484849292774e-07,8.856066266863812e-07
2020-04-01,0.0,3.827424037557956e-07,9.242485029793493e-08,6.774455008264513e-09,1.2173410352574054e-07,3.154288333575682e-07,9.777884480670503e-07
2020-04-02,0.0,3.7893405320718246e-07,0.0,6.7070480546735e-09,8.907859981295558e-08,3.002209977028574e-07,6.00765651162994e-07
2020-04-03,0.0,3.751635963796694e-07,0.0,9.960467717215767e-09,5.6020133804286874e-08,2.4235593318607956e-07,6.768094715074253e-07
2020-04-04,0.0,1.114291968673295e-06,8.969328316052045e-08,0.0,1.0146914061397298e-07,3.3950645532362255e-07,7.092071682392894e-07
2020-04-05,0.0,0.0,1.7760164016298062e-07,0.0,6.807479158589927e-08,2.7098882321765426e-07,7.716033948109422e-07
2020-04-06,0.0,0.0,0.0,0.0,6.739743609212883e-08,3.6503943473415205e-07,8.792999022249347e-07
2020-04-07,0.0,0.0,0.0,0.0,1.1121136733022053e-07,3.777723313488908e-07,9.28123872222563e-07
2020-04-08,0.0,0.0,8.617635922352696e-08,0.0,1.101047957363025e-07,2.82767269835511e-07,9.022553137363946e-07
2020-04-09,0.0,0.0,0.0,0.0,1.4171200512782612e-07,3.0911295556216594e-07,7.402401100474537e-07
2020-04-10,0.0,0.0,6.893766269998326e-08,0.0,7.55472022938045e-08,3.48806206667226e-07,7.098713528692011e-07
2020-04-11,0.0,3.4631964838727086e-07,0.0,0.0,9.616563652010903e-08,2.6785789040257167e-07,8.157505757107413e-07
2020-04-12,0.0,3.4287371030988786e-07,3.3786302759696094e-08,0.0,1.586812874151948e-07,4.0114515022545343e-07,1.0037996512601822e-06
2020-04-13,0.0,3.394620598892649e-07,3.345012343023617e-08,0.0,9.426142933471053e-08,3.337863164136339e-07,1.0050062673442067e-06
2020-04-14,0.0,0.0,0.0,0.0,8.295423328159033e-08,4.399802702449275e-07,1.0990479020433923e-06
2020-04-15,0.0,0.0,9.836329982479414e-08,0.0,1.0266103108653524e-07,3.4619914035320874e-07,1.3484310283333837e-06
2020-04-16,0.0,3.294294398287133e-07,0.0,0.0,5.815379163623664e-08,3.8567967646292853e-07,1.1231694349677256e-06
2020-04-17,0.0,3.261515621344992e-07,0.0,0.0,4.9350130064005585e-08,3.321144191427207e-07,1.3358420282700656e-06
2020-04-18,0.0,3.2290629986829236e-07,6.363748332004282e-08,0.0,6.514545075382472e-08,2.6542365623575794e-07,8.418103483191297e-07
2020-04-19,0.0,2.0737119868032113e-07,0.0,0.0,6.449724268833879e-08,1.7236850783369754e-07,7.673024966537569e-07
2020-04-20,0.0,2.053078207778176e-07,3.118868836144337e-08,0.0,8.780129105119565e-08,4.239480027288042e-07,1.0386894456373868e-06
2020-04-21,0.0,0.0,2.085819093973945e-08,0.0,7.11226256794352e-08,3.044960577335075e-07,1.3258475707833872e-06
2020-04-22,0.0,0.0,0.0,0.0,6.259106109309255e-08,3.1754080525065185e-07,1.2478242510980031e-06
2020-04-23,0.0,0.0,0.0,0.0,6.971430333307535e-08,4.099470329380201e-07,1.3550657020282736e-06
2020-04-24,0.0,3.9451517195741015e-07,0.0,0.0,9.9696471947006e-08,3.8169915832247434e-07,1.144925898628532e-06
2020-04-25,0.0,0.0,0.0,0.0,4.5555911758390105e-08,3.275324565640218e-07,1.1872697474251069e-06
2020-04-26,0.0,1.3719055916559954e-07,0.0,0.0,4.5102622862685893e-08,3.5213040154021055e-07,1.2522392471776398e-06
2020-04-27,0.0,0.0,0.0,0.0,4.4653844266853595e-08,4.4144713900169356e-07,1.4276570716301194e-06
2020-04-28,0.0,2.689480081686652e-07,0.0,0.0,5.157778627476958e-08,2.456112980911893e-07,1.4899998865395055e-06
2020-04-29,0.0,1.3313596538727843e-07,0.0,0.0,4.3769638908416364e-08,3.346557284490271e-07,1.3335675015870537e-06
2020-04-30,0.0,0.0,0.0,0.0,5.055647767862852e-08,3.7003676217232505e-07,1.0906973899651565e-06
2020-05-01,0.0,0.0,0.0,0.0,3.577610966303381e-08,2.9245307525142335e-07,1.2162167669827784e-06
2020-05-02,0.0,0.0,0.0,0.0,2.8336105139262897e-08,2.919725940994472e-07,1.3438376263575926e-06
2020-05-03,0.0,0.0,0.0,0.0,6.31218514100089e-08,3.2220776418179144e-07,7.788100246230933e-07
2020-05-04,0.0,1.2656460183841373e-07,0.0,0.0,6.943753166046556e-08,4.136672546169882e-07,1.409628487980751e-06
2020-05-05,0.0,0.0,0.0,0.0,1.3749323335279303e-08,4.2840907503600154e-07,1.3024892586206967e-06
2020-05-06,0.0,0.0,0.0,0.0,8.848134933466939e-08,3.667480519622301e-07,1.0908899133024432e-06
2020-05-07,0.0,0.0,0.0,0.0,4.716973972237235e-08,4.27379167171826e-07,8.799634608412489e-07
2020-05-08,0.0,1.2160193281686663e-07,0.0,0.0,7.338633181019842e-08,3.9643346351816184e-07,1.339293755807048e-06
2020-05-09,0.0,0.0,0.0,0.0,5.28408186241078e-08,2.5895870298002605e-07,1.3796317629924578e-06
2020-05-10,0.0,0.0,0.0,0.0,1.9618141385237956e-08,3.652754917678447e-07,1.232076264749375e-06
2020-05-11,0.0,0.0,0.0,0.0,4.5320187772819184e-08,3.3458219138757547e-07,1.001465943931886e-06
2020-05-12,0.0,0.0,0.0,0.0,4.486924436996072e-08,4.407498745799224e-07,1.1049008322167848e-06
2020-05-13,0.0,0.0,0.0,0.0,3.1730562806378854e-08,4.2531388165247587e-07,1.1041268423460876e-06
2020-05-14,0.0,2.2904077508443912e-07,0.0,0.0,5.654670917620126e-08,4.982303235269929e-07,1.1659234509521714e-06
2020-05-15,0.0,0.0,0.0,0.0,5.598406001896062e-08,3.751876374326619e-07,9.156234269928285e-07
2020-05-16,0.0,0.0,0.0,0.0,3.079278295243078e-08,3.8788420231449015e-07,1.206473430147263e-06
2020-05-17,0.0,0.0,0.0,0.0,1.8291833785636984e-08,4.464683293178126e-07,1.4885552047863193e-06
2020-05-18,0.0,0.0,0.0,0.0,4.8292871995832836e-08,3.9187282602475873e-07,1.3008673470061593e-06
2020-05-19,0.0,0.0,0.0,0.0,4.1835806154401145e-08,2.4690005755721095e-07,1.2549749161852386e-06
2020-05-20,0.0,0.0,0.0,0.0,6.508783745817142e-08,3.7492219911213277e-07,1.1379733594556493e-06
2020-05-21,0.0,0.0,0.0,0.0,3.514920144793935e-08,2.1318065291291606e-07,1.1869577719039528e-06
2020-05-22,0.0,0.0,0.0,0.0,5.799910174991396e-08,3.049197282525895e-07,1.1536811952278994e-06
2020-05-23,0.0,0.0,0.0,0.0,1.0335960188118611e-07,1.3819319850015922e-07,1.4232379786926389e-06
2020-05-24,0.0,0.0,0.0,0.0,6.25357068470741e-08,2.021071652700908e-07,1.2260728606891994e-06
2020-05-25,0.0,0.0,0.0,0.0,5.0656472318726526e-08,2.656811056873659e-07,1.5644022440419062e-06
2020-05-26,0.0,0.0,0.0,0.0,0.0,2.1015241895993844e-07,1.546097353441114e-06
2020-05-27,0.0,0.0,0.0,0.0,0.0,2.278404916027248e-07,1.5053595707605307e-06
2020-05-28,0.0,0.0,0.0,0.0,0.0,2.727326701160622e-07,1.4645244505471982e-06
2020-05-29,0.0,0.0,0.0,0.0,0.0,2.358061539627249e-07,1.242806984344731e-06
2020-05-30,0.0,0.0,0.0,0.0,0.0,1.900238102835407e-07,1.1243470701263765e-06
2020-05-31,0.0,0.0,0.0,0.0,0.0,2.798972380843876e-07,1.2488525478419289e-06
2020-06-01,0.0,0.0,0.0,0.0,0.0,1.8922859400287892e-07,1.2473318578156482e-06
2020-06-02,0.0,0.0,0.0,0.0,0.0,1.8885043670362195e-07,1.4337668472638375e-06
2020-06-03,0.0,0.0,0.0,0.0,0.0,1.8849116460541122e-07,1.0842352092323812e-06
2020-06-04,0.0,0.0,0.0,0.0,0.0,2.6878677397248213e-07,9.604073252213769e-07
2020-06-05,0.0,0.0,0.0,0.0,0.0,1.8782913418703466e-07,1.4289220509253343e-06
2020-06-06,0.0,0.0,0.0,0.0,0.0,2.0538595820263494e-07,9.381326129210252e-07
2020-06-07,0.0,0.0,0.0,0.0,0.0,2.407400201915419e-07,1.3245207140405453e-06
2020-06-08,0.0,0.0,0.0,0.0,0.0,2.4039885930436625e-07,1.1810153727356027e-06
2020-06-09,0.0,0.0,0.0,0.0,0.0,3.0232515218953487e-07,1.058172051105812e-06
2020-06-10,0.0,0.0,0.0,0.0,0.0,2.841939272017317e-07,1.1236515116413212e-06
2020-06-11,0.0,0.0,0.0,0.0,0.0,2.572616773572262e-07,1.0881990349279298e-06
2020-06-12,0.0,0.0,0.0,0.0,0.0,2.3041229995931414e-07,1.081724124561115e-06
2020-06-13,0.0,0.0,0.0,0.0,0.0,2.0746152000777242e-07,8.637554839409837e-07
2020-06-14,0.0,0.0,0.0,0.0,0.0,1.3610557522871627e-07,8.443028812587643e-07
2020-06-15,0.0,0.0,0.0,0.0,0.0,1.6499679025268778e-07,7.0507412113991e-07
2020-06-16,0.0,0.0,0.0,0.0,0.0,1.6525069978187366e-07,9.703081112355037e-07
2020-06-17,0.0,0.0,0.0,0.0,0.0,2.0870056091494204e-07,8.170552467264625e-07
2020-06-18,0.0,0.0,0.0,0.0,0.0,1.730171702681814e-07,6.505298075058269e-07
2020-06-19,0.0,0.0,0.0,0.0,0.0,1.7129562065976452e-07,6.916268669137999e-07
2020-06-20,0.0,0.0,0.0,0.0,0.0,1.4839230066164033e-07,7.177340519543132e-07
2020-06-21,0.0,0.0,0.0,0.0,0.0,1.4691577259971355e-07,7.873884152351614e-07
2020-06-22,0.0,0.0,0.0,0.0,0.0,1.5238031415354737e-07,9.435632910009295e-07
2020-06-23,0.0,0.0,0.0,0.0,0.0,1.234342674772082e-07,9.249856860999984e-07
2020-06-24,0.0,0.0,0.0,0.0,0.0,1.9009834043629378e-07,8.922351595221676e-07
2020-06-25,0.0,0.0,0.0,0.0,0.0,2.0837184788190387e-07,9.31470611179661e-07
2020-06-26,0.0,0.0,0.0,0.0,0.0,1.2644102431342683e-07,8.419994762808682e-07
2020-06-27,0.0,0.0,0.0,0.0,0.0,1.6471436197445096e-07,8.385944446018024e-07
2020-06-28,0.0,0.0,0.0,0.0,0.0,1.6307542668890545e-07,6.937015318683959e-07
2020-06-29,0.0,0.0,0.0,0.0,0.0,2.0665958282486468e-07,8.179333307476294e-07
2020-06-30,0.0,0.0,0.0,0.0,0.0,2.2378484364515744e-07,8.569788577652522e-07
2020-07-01,0.0,0.0,0.0,0.0,0.0,1.9634810322535315e-07,7.812282165476168e-07
2020-07-02,0.0,0.0,0.0,0.0,0.0,1.3168653374386233e-07,9.174007160519e-07
2020-07-03,0.0,0.0,0.0,0.0,0.0,6.948288383308992e-08,6.232908529930051e-07
2020-07-04,0.0,0.0,0.0,0.0,0.0,7.603272996498063e-08,7.729786367314863e-07
2020-07-05,0.0,0.0,0.0,0.0,0.0,5.0184127774216316e-08,8.666816992769393e-07
2020-07-06,0.0,0.0,0.0,0.0,0.0,1.2066305501643825e-07,8.989179804865126e-07
2020-07-07,0.0,0.0,0.0,0.0,0.0,9.135362872135226e-08,9.708802877834287e-07
2020-07-08,0.0,0.0,0.0,0.0,0.0,1.182737664442528e-07,7.209149006327459e-07
2020-07-09,0.0,0.0,0.0,0.0,0.0,1.0676484138104801e-07,8.591335007170117e-07
2020-07-10,0.0,0.0,0.0,0.0,0.0,9.888299646217172e-08,8.113272112661466e-07
2020-07-11,0.0,0.0,0.0,0.0,0.0,7.089244752992575e-08,7.64387223664246e-07
2020-07-12,0.0,0.0,0.0,0.0,0.0,8.355601891794596e-08,6.669938147941744e-07
2020-07-13,0.0,0.0,0.0,0.0,0.0,8.603360754399294e-08,7.49251342528328e-07
2020-07-14,0.0,0.0,0.0,0.0,0.0,9.828179866819773e-08,7.543689834981479e-07
2020-07-15,0.0,0.0,0.0,0.0,0.0,7.784310274561469e-08,8.21549175367657e-07
2020-07-16,0.0,0.0,0.0,0.0,0.0,8.99133094204511e-08,6.408406132341635e-07
2020-07-17,0.0,0.0,0.0,0.0,0.0,8.901865704355513e-08,7.198727771719174e-07
2020-07-18,0.0,0.0,0.0,0.0,0.0,8.813290660654596e-08,5.6775197284579e-07
2020-07-19,0.0,0.0,0.0,0.0,0.0,5.297683864542537e-08,8.730532017415271e-07
2020-07-20,0.0,0.0,0.0,0.0,0.0,9.255831228257627e-08,6.3004554298678e-07
2020-07-21,0.0,0.0,0.0,0.0,0.0,6.414613918122775e-08,6.237764850884658e-07
2020-07-22,0.0,0.0,0.0,0.0,0.0,8.467716590936737e-08,6.17569805358476e-07
2020-07-23,0.0,0.0,0.0,0.0,0.0,8.982280074741417e-08,4.719148328772954e-07
2020-07-24,0.0,0.0,0.0,0.0,0.0,6.52146358943655e-08,4.672192018339328e-07
2020-07-25,0.0,0.0,0.0,0.0,0.0,7.337015843776033e-08,4.240227686750955e-07
2020-07-26,0.0,0.0,0.0,0.0,0.0,6.973450863691654e-08,3.816397014842184e-07
2020-07-27,0.0,0.0,0.0,0.0,0.0,7.767071851787903e-08,4.5341078760783897e-07
2020-07-28,0.0,0.0,0.0,0.0,0.0,1.1677085778474028e-07,6.060140211031475e-07
