"Year","Month","Geography_Type","Strata","Strata_Name","Count","Annotation_Code","Annotation_Desc","Data_Revision_Date"
1978,02,Residence,Total Population,Total Population,26371,,,09/12/2023
1978,03,Occurrence,Total Population,Total Population,29540,,,09/12/2023
1978,03,Residence,Total Population,Total Population,29544,,,09/12/2023
1978,04,Occurrence,Total Population,Total Population,27944,,,09/12/2023
1978,04,Residence,Total Population,Total Population,27948,,,09/12/2023
1978,05,Occurrence,Total Population,Total Population,29686,,,09/12/2023
1978,05,Residence,Total Population,Total Population,29682,,,09/12/2023
1978,06,Occurrence,Total Population,Total Population,29141,,,09/12/2023
1978,06,Residence,Total Population,Total Population,29126,,,09/12/2023
1978,07,Occurrence,Total Population,Total Population,31235,,,09/12/2023
1978,07,Residence,Total Population,Total Population,31214,,,09/12/2023
1978,08,Occurrence,Total Population,Total Population,32020,,,09/12/2023
1978,08,Residence,Total Population,Total Population,32046,,,09/12/2023
1978,09,Occurrence,Total Population,Total Population,31557,,,09/12/2023
1978,09,Residence,Total Population,Total Population,31558,,,09/12/2023
1978,10,Occurrence,Total Population,Total Population,30444,,,09/12/2023
1978,10,Residence,Total Population,Total Population,30438,,,09/12/2023
1978,11,Occurrence,Total Population,Total Population,29217,,,09/12/2023
1978,11,Residence,Total Population,Total Population,29199,,,09/12/2023
1978,12,Occurrence,Total Population,Total Population,30464,,,09/12/2023
1978,12,Residence,Total Population,Total Population,30435,,,09/12/2023
1979,01,Occurrence,Total Population,Total Population,30054,,,09/12/2023
1979,01,Residence,Total Population,Total Population,30056,,,09/12/2023
1979,02,Occurrence,Total Population,Total Population,27614,,,09/12/2023
1979,02,Residence,Total Population,Total Population,27637,,,09/12/2023
1979,03,Occurrence,Total Population,Total Population,31572,,,09/12/2023
1979,03,Residence,Total Population,Total Population,31548,,,09/12/2023
1979,04,Occurrence,Total Population,Total Population,30531,,,09/12/2023
1979,04,Residence,Total Population,Total Population,30528,,,09/12/2023
1979,05,Occurrence,Total Population,Total Population,31841,,,09/12/2023
1979,05,Residence,Total Population,Total Population,31843,,,09/12/2023
1979,06,Occurrence,Total Population,Total Population,31050,,,09/12/2023
1979,06,Residence,Total Population,Total Population,31055,,,09/12/2023
1979,07,Occurrence,Total Population,Total Population,32654,,,09/12/2023
1979,07,Residence,Total Population,Total Population,32646,,,09/12/2023
1979,08,Occurrence,Total Population,Total Population,33832,,,09/12/2023
1979,08,Residence,Total Population,Total Population,33787,,,09/12/2023
1979,09,Occurrence,Total Population,Total Population,32849,,,09/12/2023
1979,09,Residence,Total Population,Total Population,32840,,,09/12/2023
1979,10,Occurrence,Total Population,Total Population,32933,,,09/12/2023
1979,10,Residence,Total Population,Total Population,32944,,,09/12/2023
1979,11,Occurrence,Total Population,Total Population,32174,,,09/12/2023
1979,11,Residence,Total Population,Total Population,32183,,,09/12/2023
1979,12,Occurrence,Total Population,Total Population,32128,,,09/12/2023
1979,12,Residence,Total Population,Total Population,32120,,,09/12/2023
1980,01,Occurrence,Total Population,Total Population,32137,,,09/12/2023
1980,01,Residence,Total Population,Total Population,32090,,,09/12/2023
1980,02,Occurrence,Total Population,Total Population,30437,,,09/12/2023
1980,02,Residence,Total Population,Total Population,30432,,,09/12/2023
1980,03,Occurrence,Total Population,Total Population,32767,,,09/12/2023
1980,03,Residence,Total Population,Total Population,32746,,,09/12/2023
1980,04,Occurrence,Total Population,Total Population,32008,,,09/12/2023
1980,04,Residence,Total Population,Total Population,31973,,,09/12/2023
1980,05,Occurrence,Total Population,Total Population,33317,,,09/12/2023
1980,05,Residence,Total Population,Total Population,33306,,,09/12/2023
1980,06,Occurrence,Total Population,Total Population,32691,,,09/12/2023
1980,06,Residence,Total Population,Total Population,32683,,,09/12/2023
1980,07,Occurrence,Total Population,Total Population,35222,,,09/12/2023
1980,07,Residence,Total Population,Total Population,35196,,,09/12/2023
1980,08,Occurrence,Total Population,Total Population,35945,,,09/12/2023
1980,08,Residence,Total Population,Total Population,35909,,,09/12/2023
1980,09,Occurrence,Total Population,Total Population,35894,,,09/12/2023
1980,09,Residence,Total Population,Total Population,35887,,,09/12/2023
1980,10,Occurrence,Total Population,Total Population,35211,,,09/12/2023
1980,10,Residence,Total Population,Total Population,35197,,,09/12/2023
1980,11,Occurrence,Total Population,Total Population,32931,,,09/12/2023
1980,11,Residence,Total Population,Total Population,32889,,,09/12/2023
1980,12,Occurrence,Total Population,Total Population,34447,,,09/12/2023
1980,12,Residence,Total Population,Total Population,34412,,,09/12/2023
1981,01,Occurrence,Total Population,Total Population,32761,,,09/12/2023
1981,01,Residence,Total Population,Total Population,32711,,,09/12/2023
1981,02,Occurrence,Total Population,Total Population,31105,,,09/12/2023
1981,02,Residence,Total Population,Total Population,31080,,,09/12/2023
1981,03,Occurrence,Total Population,Total Population,35555,,,09/12/2023
1981,03,Residence,Total Population,Total Population,35554,,,09/12/2023
1981,04,Occurrence,Total Population,Total Population,34104,,,09/12/2023
1981,04,Residence,Total Population,Total Population,34064,,,09/12/2023
1981,05,Occurrence,Total Population,Total Population,35279,,,09/12/2023
1981,05,Residence,Total Population,Total Population,35269,,,09/12/2023
1981,06,Occurrence,Total Population,Total Population,35295,,,09/12/2023
1981,06,Residence,Total Population,Total Population,35269,,,09/12/2023
1981,07,Occurrence,Total Population,Total Population,36687,,,09/12/2023
1981,07,Residence,Total Population,Total Population,36628,,,09/12/2023
1981,08,Occurrence,Total Population,Total Population,37575,,,09/12/2023
1981,08,Residence,Total Population,Total Population,37517,,,09/12/2023
1981,09,Occurrence,Total Population,Total Population,36748,,,09/12/2023
1981,09,Residence,Total Population,Total Population,36704,,,09/12/2023
1981,10,Occurrence,Total Population,Total Population,36176,,,09/12/2023
1981,10,Residence,Total Population,Total Population,36107,,,09/12/2023
1981,11,Occurrence,Total Population,Total Population,34140,,,09/12/2023
1981,11,Residence,Total Population,Total Population,34073,,,09/12/2023
1981,12,Occurrence,Total Population,Total Population,35482,,,09/12/2023
1981,12,Residence,Total Population,Total Population,35442,,,09/12/2023
1982,01,Occurrence,Total Population,Total Population,34444,,,09/12/2023
1982,01,Residence,Total Population,Total Population,34411,,,09/12/2023
1982,02,Occurrence,Total Population,Total Population,32147,,,09/12/2023
1982,02,Residence,Total Population,Total Population,32134,,,09/12/2023
1982,03,Occurrence,Total Population,Total Population,35514,,,09/12/2023
1982,03,Residence,Total Population,Total Population,35489,,,09/12/2023
1982,04,Occurrence,Total Population,Total Population,34533,,,09/12/2023
1982,04,Residence,Total Population,Total Population,34501,,,09/12/2023
1982,05,Occurrence,Total Population,Total Population,36013,,,09/12/2023
1982,05,Residence,Total Population,Total Population,35984,,,09/12/2023
1982,06,Occurrence,Total Population,Total Population,35713,,,09/12/2023
1982,06,Residence,Total Population,Total Population,35687,,,09/12/2023
1982,07,Occurrence,Total Population,Total Population,38044,,,09/12/2023
1982,07,Residence,Total Population,Total Population,38009,,,09/12/2023
1982,08,Occurrence,Total Population,Total Population,38306,,,09/12/2023
1982,08,Residence,Total Population,Total Population,38316,,,09/12/2023
1982,09,Occurrence,Total Population,Total Population,38241,,,09/12/2023
1982,09,Residence,Total Population,Total Population,38241,,,09/12/2023
1982,10,Occurrence,Total Population,Total Population,36602,,,09/12/2023
1982,10,Residence,Total Population,Total Population,36574,,,09/12/2023
1982,11,Occurrence,Total Population,Total Population,34939,,,09/12/2023
1982,11,Residence,Total Population,Total Population,34911,,,09/12/2023
1982,12,Occurrence,Total Population,Total Population,35406,,,09/12/2023
1982,12,Residence,Total Population,Total Population,35374,,,09/12/2023
1983,01,Occurrence,Total Population,Total Population,35382,,,09/12/2023
1983,01,Residence,Total Population,Total Population,35381,,,09/12/2023
1983,02,Occurrence,Total Population,Total Population,33007,,,09/12/2023
1983,02,Residence,Total Population,Total Population,32991,,,09/12/2023
1983,03,Occurrence,Total Population,Total Population,36947,,,09/12/2023
1983,03,Residence,Total Population,Total Population,36930,,,09/12/2023
1983,04,Occurrence,Total Population,Total Population,35441,,,09/12/2023
1983,04,Residence,Total Population,Total Population,35406,,,09/12/2023
1983,05,Occurrence,Total Population,Total Population,36561,,,09/12/2023
1983,05,Residence,Total Population,Total Population,36561,,,09/12/2023
1983,06,Occurrence,Total Population,Total Population,35988,,,09/12/2023
1983,06,Residence,Total Population,Total Population,35961,,,09/12/2023
1983,07,Occurrence,Total Population,Total Population,37693,,,09/12/2023
1983,07,Residence,Total Population,Total Population,37649,,,09/12/2023
1983,08,Occurrence,Total Population,Total Population,38981,,,09/12/2023
1983,08,Residence,Total Population,Total Population,38922,,,09/12/2023
1983,09,Occurrence,Total Population,Total Population,38136,,,09/12/2023
1983,09,Residence,Total Population,Total Population,38089,,,09/12/2023
1983,10,Occurrence,Total Population,Total Population,37252,,,09/12/2023
1983,10,Residence,Total Population,Total Population,37209,,,09/12/2023
1983,11,Occurrence,Total Population,Total Population,34718,,,09/12/2023
1983,11,Residence,Total Population,Total Population,34690,,,09/12/2023
1983,12,Occurrence,Total Population,Total Population,35977,,,09/12/2023
1983,12,Residence,Total Population,Total Population,35933,,,09/12/2023
1984,01,Occurrence,Total Population,Total Population,35271,,,09/12/2023
1984,01,Residence,Total Population,Total Population,35276,,,09/12/2023
1984,02,Occurrence,Total Population,Total Population,33317,,,09/12/2023
1984,02,Residence,Total Population,Total Population,33299,,,09/12/2023
1984,03,Occurrence,Total Population,Total Population,36982,,,09/12/2023
1984,03,Residence,Total Population,Total Population,36977,,,09/12/2023
1984,04,Occurrence,Total Population,Total Population,35345,,,09/12/2023
1984,04,Residence,Total Population,Total Population,35365,,,09/12/2023
1984,05,Occurrence,Total Population,Total Population,37160,,,09/12/2023
1984,05,Residence,Total Population,Total Population,37158,,,09/12/2023
1984,06,Occurrence,Total Population,Total Population,36082,,,09/12/2023
1984,06,Residence,Total Population,Total Population,36074,,,09/12/2023
1984,07,Occurrence,Total Population,Total Population,38966,,,09/12/2023
1984,07,Residence,Total Population,Total Population,38967,,,09/12/2023
1984,08,Occurrence,Total Population,Total Population,40540,,,09/12/2023
1984,08,Residence,Total Population,Total Population,40514,,,09/12/2023
1984,09,Occurrence,Total Population,Total Population,40369,,,09/12/2023
1984,09,Residence,Total Population,Total Population,40341,,,09/12/2023
1984,10,Occurrence,Total Population,Total Population,39129,,,09/12/2023
1984,10,Residence,Total Population,Total Population,39082,,,09/12/2023
1984,11,Occurrence,Total Population,Total Population,36740,,,09/12/2023
1984,11,Residence,Total Population,Total Population,36724,,,09/12/2023
1984,12,Occurrence,Total Population,Total Population,37676,,,09/12/2023
1984,12,Residence,Total Population,Total Population,37617,,,09/12/2023
1985,01,Occurrence,Total Population,Total Population,38095,,,09/12/2023
1985,01,Residence,Total Population,Total Population,38061,,,09/12/2023
1985,02,Occurrence,Total Population,Total Population,34183,,,09/12/2023
1985,02,Residence,Total Population,Total Population,34160,,,09/12/2023
1985,03,Occurrence,Total Population,Total Population,38132,,,09/12/2023
1985,03,Residence,Total Population,Total Population,38098,,,09/12/2023
1985,04,Occurrence,Total Population,Total Population,36827,,,09/12/2023
1985,04,Residence,Total Population,Total Population,36788,,,09/12/2023
1985,05,Occurrence,Total Population,Total Population,39123,,,09/12/2023
1985,05,Residence,Total Population,Total Population,39088,,,09/12/2023
1985,06,Occurrence,Total Population,Total Population,37565,,,09/12/2023
1985,06,Residence,Total Population,Total Population,37574,,,09/12/2023
1985,07,Occurrence,Total Population,Total Population,41615,,,09/12/2023
1985,07,Residence,Total Population,Total Population,41555,,,09/12/2023
1985,08,Occurrence,Total Population,Total Population,43310,,,09/12/2023
1985,08,Residence,Total Population,Total Population,43291,,,09/12/2023
1985,09,Occurrence,Total Population,Total Population,42274,,,09/12/2023
1985,09,Residence,Total Population,Total Population,42246,,,09/12/2023
1985,10,Occurrence,Total Population,Total Population,41752,,,09/12/2023
1985,10,Residence,Total Population,Total Population,41754,,,09/12/2023
1985,11,Occurrence,Total Population,Total Population,38571,,,09/12/2023
1985,11,Residence,Total Population,Total Population,38532,,,09/12/2023
1985,12,Occurrence,Total Population,Total Population,39709,,,09/12/2023
1985,12,Residence,Total Population,Total Population,39669,,,09/12/2023
1986,01,Occurrence,Total Population,Total Population,38861,,,09/12/2023
1986,01,Residence,Total Population,Total Population,38844,,,09/12/2023
1986,02,Occurrence,Total Population,Total Population,35843,,,09/12/2023
1986,02,Residence,Total Population,Total Population,35833,,,09/12/2023
1986,03,Occurrence,Total Population,Total Population,39449,,,09/12/2023
1986,03,Residence,Total Population,Total Population,39380,,,09/12/2023
1986,04,Occurrence,Total Population,Total Population,38793,,,09/12/2023
1986,04,Residence,Total Population,Total Population,38735,,,09/12/2023
1986,05,Occurrence,Total Population,Total Population,40844,,,09/12/2023
1986,05,Residence,Total Population,Total Population,40802,,,09/12/2023
1986,06,Occurrence,Total Population,Total Population,39876,,,09/12/2023
1986,06,Residence,Total Population,Total Population,39814,,,09/12/2023
1986,07,Occurrence,Total Population,Total Population,42611,,,09/12/2023
1986,07,Residence,Total Population,Total Population,42545,,,09/12/2023
1986,08,Occurrence,Total Population,Total Population,43466,,,09/12/2023
1986,08,Residence,Total Population,Total Population,43385,,,09/12/2023
1986,09,Occurrence,Total Population,Total Population,42630,,,09/12/2023
1986,09,Residence,Total Population,Total Population,42566,,,09/12/2023
1986,10,Occurrence,Total Population,Total Population,41583,,,09/12/2023
1986,10,Residence,Total Population,Total Population,41534,,,09/12/2023
1986,11,Occurrence,Total Population,Total Population,38345,,,09/12/2023
1986,11,Residence,Total Population,Total Population,38295,,,09/12/2023
1986,12,Occurrence,Total Population,Total Population,40229,,,09/12/2023
1986,12,Residence,Total Population,Total Population,40172,,,09/12/2023
1987,01,Occurrence,Total Population,Total Population,40143,,,09/12/2023
1987,01,Residence,Total Population,Total Population,40126,,,09/12/2023
1987,02,Occurrence,Total Population,Total Population,36963,,,09/12/2023
1987,02,Residence,Total Population,Total Population,36925,,,09/12/2023
1987,03,Occurrence,Total Population,Total Population,41770,,,09/12/2023
1987,03,Residence,Total Population,Total Population,41745,,,09/12/2023
1987,04,Occurrence,Total Population,Total Population,41012,,,09/12/2023
1987,04,Residence,Total Population,Total Population,40996,,,09/12/2023
1987,05,Occurrence,Total Population,Total Population,42140,,,09/12/2023
1987,05,Residence,Total Population,Total Population,42154,,,09/12/2023
1987,06,Occurrence,Total Population,Total Population,42592,,,09/12/2023
1987,06,Residence,Total Population,Total Population,42568,,,09/12/2023
1987,07,Occurrence,Total Population,Total Population,44573,,,09/12/2023
1987,07,Residence,Total Population,Total Population,44557,,,09/12/2023
1987,08,Occurrence,Total Population,Total Population,43702,,,09/12/2023
1987,08,Residence,Total Population,Total Population,43672,,,09/12/2023
1987,09,Occurrence,Total Population,Total Population,44233,,,09/12/2023
1987,09,Residence,Total Population,Total Population,44187,,,09/12/2023
1987,10,Occurrence,Total Population,Total Population,43015,,,09/12/2023
1987,10,Residence,Total Population,Total Population,42982,,,09/12/2023
1987,11,Occurrence,Total Population,Total Population,40672,,,09/12/2023
1987,11,Residence,Total Population,Total Population,40643,,,09/12/2023
1987,12,Occurrence,Total Population,Total Population,42840,,,09/12/2023
1987,12,Residence,Total Population,Total Population,42821,,,09/12/2023
1988,01,Occurrence,Total Population,Total Population,41581,,,09/12/2023
1988,01,Residence,Total Population,Total Population,41535,,,09/12/2023
1988,02,Occurrence,Total Population,Total Population,40118,,,09/12/2023
1988,02,Residence,Total Population,Total Population,40054,,,09/12/2023
1988,03,Occurrence,Total Population,Total Population,43654,,,09/12/2023
1988,03,Residence,Total Population,Total Population,43604,,,09/12/2023
1988,04,Occurrence,Total Population,Total Population,43157,,,09/12/2023
1988,04,Residence,Total Population,Total Population,43097,,,09/12/2023
1988,05,Occurrence,Total Population,Total Population,45190,,,09/12/2023
1988,05,Residence,Total Population,Total Population,45143,,,09/12/2023
1988,06,Occurrence,Total Population,Total Population,44312,,,09/12/2023
1988,06,Residence,Total Population,Total Population,44250,,,09/12/2023
1988,07,Occurrence,Total Population,Total Population,45551,,,09/12/2023
1988,07,Residence,Total Population,Total Population,45486,,,09/12/2023
1988,08,Occurrence,Total Population,Total Population,47770,,,09/12/2023
1988,08,Residence,Total Population,Total Population,47697,,,09/12/2023
1988,09,Occurrence,Total Population,Total Population,47815,,,09/12/2023
1988,09,Residence,Total Population,Total Population,47759,,,09/12/2023
1988,10,Occurrence,Total Population,Total Population,46039,,,09/12/2023
1988,10,Residence,Total Population,Total Population,45980,,,09/12/2023
1988,11,Occurrence,Total Population,Total Population,43889,,,09/12/2023
1988,11,Residence,Total Population,Total Population,43822,,,09/12/2023
1988,12,Occurrence,Total Population,Total Population,44352,,,09/12/2023
1988,12,Residence,Total Population,Total Population,44281,,,09/12/2023
1989,01,Occurrence,Total Population,Total Population,44799,,,09/12/2023
1989,01,Residence,Total Population,Total Population,44734,,,09/12/2023
1989,02,Occurrence,Total Population,Total Population,41504,,,09/12/2023
1989,02,Residence,Total Population,Total Population,41442,,,09/12/2023
1989,03,Occurrence,Total Population,Total Population,46491,,,09/12/2023
1989,03,Residence,Total Population,Total Population,46426,,,09/12/2023
1989,04,Occurrence,Total Population,Total Population,44241,,,09/12/2023
1989,04,Residence,Total Population,Total Population,44161,,,09/12/2023
1989,05,Occurrence,Total Population,Total Population,47703,,,09/12/2023
1989,05,Residence,Total Population,Total Population,47628,,,09/12/2023
1989,06,Occurrence,Total Population,Total Population,47314,,,09/12/2023
1989,06,Residence,Total Population,Total Population,47208,,,09/12/2023
1989,07,Occurrence,Total Population,Total Population,49224,,,09/12/2023
1989,07,Residence,Total Population,Total Population,49137,,,09/12/2023
1989,08,Occurrence,Total Population,Total Population,51764,,,09/12/2023
1989,08,Residence,Total Population,Total Population,51679,,,09/12/2023
1989,09,Occurrence,Total Population,Total Population,51059,,,09/12/2023
1989,09,Residence,Total Population,Total Population,50945,,,09/12/2023
1989,10,Occurrence,Total Population,Total Population,49699,,,09/12/2023
1989,10,Residence,Total Population,Total Population,49585,,,09/12/2023
1989,11,Occurrence,Total Population,Total Population,47599,,,09/12/2023
1989,11,Residence,Total Population,Total Population,47505,,,09/12/2023
1989,12,Occurrence,Total Population,Total Population,48969,,,09/12/2023
1989,12,Residence,Total Population,Total Population,48858,,,09/12/2023
1990,01,Occurrence,Total Population,Total Population,48110,,,09/12/2023
1990,01,Residence,Total Population,Total Population,48029,,,09/12/2023
1990,02,Occurrence,Total Population,Total Population,45304,,,09/12/2023
1990,02,Residence,Total Population,Total Population,45214,,,09/12/2023
1990,03,Occurrence,Total Population,Total Population,51302,,,09/12/2023
1990,03,Residence,Total Population,Total Population,51187,,,09/12/2023
1990,04,Occurrence,Total Population,Total Population,48682,,,09/12/2023
1990,04,Residence,Total Population,Total Population,48606,,,09/12/2023
1990,05,Occurrence,Total Population,Total Population,52075,,,09/12/2023
1990,05,Residence,Total Population,Total Population,51983,,,09/12/2023
1990,06,Occurrence,Total Population,Total Population,50933,,,09/12/2023
1990,06,Residence,Total Population,Total Population,50830,,,09/12/2023
1990,07,Occurrence,Total Population,Total Population,53409,,,09/12/2023
1990,07,Residence,Total Population,Total Population,53295,,,09/12/2023
1990,08,Occurrence,Total Population,Total Population,55100,,,09/12/2023
1990,08,Residence,Total Population,Total Population,54979,,,09/12/2023
1990,09,Occurrence,Total Population,Total Population,53703,,,09/12/2023
1990,09,Residence,Total Population,Total Population,53584,,,09/12/2023
1990,10,Occurrence,Total Population,Total Population,53202,,,09/12/2023
1990,10,Residence,Total Population,Total Population,53121,,,09/12/2023
1990,11,Occurrence,Total Population,Total Population,50496,,,09/12/2023
1990,11,Residence,Total Population,Total Population,50415,,,09/12/2023
1990,12,Occurrence,Total Population,Total Population,50518,,,09/12/2023
1990,12,Residence,Total Population,Total Population,50423,,,09/12/2023
1991,01,Occurrence,Total Population,Total Population,49411,,,09/12/2023
1991,01,Residence,Total Population,Total Population,49335,,,09/12/2023
1991,02,Occurrence,Total Population,Total Population,45863,,,09/12/2023
1991,02,Residence,Total Population,Total Population,45783,,,09/12/2023
1991,03,Occurrence,Total Population,Total Population,50074,,,09/12/2023
1991,03,Residence,Total Population,Total Population,49994,,,09/12/2023
1991,04,Occurrence,Total Population,Total Population,48430,,,09/12/2023
1991,04,Residence,Total Population,Total Population,48339,,,09/12/2023
1991,05,Occurrence,Total Population,Total Population,50812,,,09/12/2023
1991,05,Residence,Total Population,Total Population,50705,,,09/12/2023
1991,06,Occurrence,Total Population,Total Population,49598,,,09/12/2023
1991,06,Residence,Total Population,Total Population,49492,,,09/12/2023
1991,07,Occurrence,Total Population,Total Population,53423,,,09/12/2023
1991,07,Residence,Total Population,Total Population,53310,,,09/12/2023
1991,08,Occurrence,Total Population,Total Population,54893,,,09/12/2023
1991,08,Residence,Total Population,Total Population,54776,,,09/12/2023
1991,09,Occurrence,Total Population,Total Population,54481,,,09/12/2023
1991,09,Residence,Total Population,Total Population,54393,,,09/12/2023
1991,10,Occurrence,Total Population,Total Population,53090,,,09/12/2023
1991,10,Residence,Total Population,Total Population,52984,,,09/12/2023
1991,11,Occurrence,Total Population,Total Population,49041,,,09/12/2023
1991,11,Residence,Total Population,Total Population,48944,,,09/12/2023
1991,12,Occurrence,Total Population,Total Population,51277,,,09/12/2023
1991,12,Residence,Total Population,Total Population,51173,,,09/12/2023
1992,01,Occurrence,Total Population,Total Population,49846,,,09/12/2023
1992,01,Residence,Total Population,Total Population,49769,,,09/12/2023
1992,02,Occurrence,Total Population,Total Population,47632,,,09/12/2023
1992,02,Residence,Total Population,Total Population,47545,,,09/12/2023
1992,03,Occurrence,Total Population,Total Population,51164,,,09/12/2023
1992,03,Residence,Total Population,Total Population,51062,,,09/12/2023
1992,04,Occurrence,Total Population,Total Population,49585,,,09/12/2023
1992,04,Residence,Total Population,Total Population,49505,,,09/12/2023
1992,05,Occurrence,Total Population,Total Population,50431,,,09/12/2023
1992,05,Residence,Total Population,Total Population,50333,,,09/12/2023
1992,06,Occurrence,Total Population,Total Population,49246,,,09/12/2023
1992,06,Residence,Total Population,Total Population,49126,,,09/12/2023
1992,07,Occurrence,Total Population,Total Population,51477,,,09/12/2023
1992,07,Residence,Total Population,Total Population,51384,,,09/12/2023
1992,08,Occurrence,Total Population,Total Population,51661,,,09/12/2023
1992,08,Residence,Total Population,Total Population,51570,,,09/12/2023
1992,09,Occurrence,Total Population,Total Population,52041,,,09/12/2023
1992,09,Residence,Total Population,Total Population,51915,,,09/12/2023
1992,10,Occurrence,Total Population,Total Population,51246,,,09/12/2023
1992,10,Residence,Total Population,Total Population,51135,,,09/12/2023
1992,11,Occurrence,Total Population,Total Population,48134,,,09/12/2023
1992,11,Residence,Total Population,Total Population,48017,,,09/12/2023
1992,12,Occurrence,Total Population,Total Population,49574,,,09/12/2023
1992,12,Residence,Total Population,Total Population,49477,,,09/12/2023
1993,01,Occurrence,Total Population,Total Population,47332,,,09/12/2023
1993,01,Residence,Total Population,Total Population,47275,,,09/12/2023
1993,02,Occurrence,Total Population,Total Population,43594,,,09/12/2023
1993,02,Residence,Total Population,Total Population,43551,,,09/12/2023
1993,03,Occurrence,Total Population,Total Population,49757,,,09/12/2023
1993,03,Residence,Total Population,Total Population,49693,,,09/12/2023
1993,04,Occurrence,Total Population,Total Population,47314,,,09/12/2023
1993,04,Residence,Total Population,Total Population,47252,,,09/12/2023
1993,05,Occurrence,Total Population,Total Population,47979,,,09/12/2023
1993,05,Residence,Total Population,Total Population,47897,,,09/12/2023
1993,06,Occurrence,Total Population,Total Population,48578,,,09/12/2023
1993,06,Residence,Total Population,Total Population,48512,,,09/12/2023
1993,07,Occurrence,Total Population,Total Population,50909,,,09/12/2023
1993,07,Residence,Total Population,Total Population,50826,,,09/12/2023
1993,08,Occurrence,Total Population,Total Population,51774,,,09/12/2023
1993,08,Residence,Total Population,Total Population,51701,,,09/12/2023
1993,09,Occurrence,Total Population,Total Population,52107,,,09/12/2023
1993,09,Residence,Total Population,Total Population,52038,,,09/12/2023
1993,10,Occurrence,Total Population,Total Population,49961,,,09/12/2023
1993,10,Residence,Total Population,Total Population,49869,,,09/12/2023
1993,11,Occurrence,Total Population,Total Population,47269,,,09/12/2023
1993,11,Residence,Total Population,Total Population,47196,,,09/12/2023
1993,12,Occurrence,Total Population,Total Population,48770,,,09/12/2023
1993,12,Residence,Total Population,Total Population,48673,,,09/12/2023
1994,01,Occurrence,Total Population,Total Population,46906,,,09/12/2023
1994,01,Residence,Total Population,Total Population,46854,,,09/12/2023
1994,02,Occurrence,Total Population,Total Population,43483,,,09/12/2023
1994,02,Residence,Total Population,Total Population,43415,,,09/12/2023
1994,03,Occurrence,Total Population,Total Population,48650,,,09/12/2023
1994,03,Residence,Total Population,Total Population,48596,,,09/12/2023
1994,04,Occurrence,Total Population,Total Population,45763,,,09/12/2023
1994,04,Residence,Total Population,Total Population,45703,,,09/12/2023
1994,05,Occurrence,Total Population,Total Population,47505,,,09/12/2023
1994,05,Residence,Total Population,Total Population,47429,,,09/12/2023
1994,06,Occurrence,Total Population,Total Population,46872,,,09/12/2023
1994,06,Residence,Total Population,Total Population,46803,,,09/12/2023
1994,07,Occurrence,Total Population,Total Population,48283,,,09/12/2023
1994,07,Residence,Total Population,Total Population,48210,,,09/12/2023
1994,08,Occurrence,Total Population,Total Population,49839,,,09/12/2023
1994,08,Residence,Total Population,Total Population,49757,,,09/12/2023
1994,09,Occurrence,Total Population,Total Population,48900,,,09/12/2023
1994,09,Residence,Total Population,Total Population,48810,,,09/12/2023
1994,10,Occurrence,Total Population,Total Population,48261,,,09/12/2023
1994,10,Residence,Total Population,Total Population,48175,,,09/12/2023
1994,11,Occurrence,Total Population,Total Population,47100,,,09/12/2023
1994,11,Residence,Total Population,Total Population,47037,,,09/12/2023
1994,12,Occurrence,Total Population,Total Population,46330,,,09/12/2023
1994,12,Residence,Total Population,Total Population,46245,,,09/12/2023
1995,01,Occurrence,Total Population,Total Population,45242,,,09/12/2023
1995,01,Residence,Total Population,Total Population,45184,,,09/12/2023
1995,02,Occurrence,Total Population,Total Population,41846,,,09/12/2023
1995,02,Residence,Total Population,Total Population,41796,,,09/12/2023
1995,03,Occurrence,Total Population,Total Population,46696,,,09/12/2023
1995,03,Residence,Total Population,Total Population,46617,,,09/12/2023
1995,04,Occurrence,Total Population,Total Population,43776,,,09/12/2023
1995,04,Residence,Total Population,Total Population,43716,,,09/12/2023
1995,05,Occurrence,Total Population,Total Population,46372,,,09/12/2023
1995,05,Residence,Total Population,Total Population,46299,,,09/12/2023
1995,06,Occurrence,Total Population,Total Population,46347,,,09/12/2023
1995,06,Residence,Total Population,Total Population,46267,,,09/12/2023
1995,07,Occurrence,Total Population,Total Population,47856,,,09/12/2023
1995,07,Residence,Total Population,Total Population,47784,,,09/12/2023
1995,08,Occurrence,Total Population,Total Population,49619,,,09/12/2023
1995,08,Residence,Total Population,Total Population,49536,,,09/12/2023
1995,09,Occurrence,Total Population,Total Population,48411,,,09/12/2023
1995,09,Residence,Total Population,Total Population,48324,,,09/12/2023
1995,10,Occurrence,Total Population,Total Population,47357,,,09/12/2023
1995,10,Residence,Total Population,Total Population,47283,,,09/12/2023
1995,11,Occurrence,Total Population,Total Population,44318,,,09/12/2023
1995,11,Residence,Total Population,Total Population,44250,,,09/12/2023
1995,12,Occurrence,Total Population,Total Population,44243,,,09/12/2023
1995,12,Residence,Total Population,Total Population,44170,,,09/12/2023
1996,01,Occurrence,Total Population,Total Population,44059,,,09/12/2023
1996,01,Residence,Total Population,Total Population,43990,,,09/12/2023
1996,02,Occurrence,Total Population,Total Population,41525,,,09/12/2023
1996,02,Residence,Total Population,Total Population,41459,,,09/12/2023
1996,03,Occurrence,Total Population,Total Population,44828,,,09/12/2023
1996,03,Residence,Total Population,Total Population,44740,,,09/12/2023
